file_name,class
1480401,1
1483593,0
1492566,1
1497746,1
1510348,1
1512017,0
1514823,0
1527256,0
1529111,0
1530805,0
1534533,0
1542159,1
1569698,0
1570538,1
1573839,1
1577246,0
1578732,1
1582330,1
1582501,0
1582877,1
1584930,0
1587280,0
1593680,0
1596360,1
1598342,1
1600320,0
1601157,1
1602098,1
1608980,1
1612572,0
1619187,0
1623706,1
1627718,1
1633008,1
1634427,1
1636026,1
1638099,1
1639121,0
1670227,0
1672097,0
1673714,1
1681372,0
1682310,0
1691066,1
1699695,0
1711095,1
1730272,1
1741600,0
1756143,0
1779488,0
1842153,1
610951,0
1216368,0
1230804,1
1233970,0
1236880,0
1247644,0
1261622,0
1275902,1
1276083,0
1285430,1
1295670,1
1297853,1
1299033,1
1302449,1
1305236,1
1306004,0
1312290,1
1319440,1
1323635,1
1330585,0
1338380,0
1344941,1
1346017,1
1348266,0
1355778,1
1359052,1
1360715,0
1360879,0
1361016,1
1367237,0
1369070,1
1369707,1
1370516,0
1373483,1
1377746,1
1377747,1
1382135,1
1390522,1
1396105,0
1396322,0
1400333,0
1408604,1
1411316,1
1419005,1
1421842,1
1423611,1
1424682,1
1426343,1
1428141,0
1429853,1
1435196,0
1440740,1
1444957,0
1446721,1
1447072,0
1448015,1
1449959,0
1450102,1
1450480,0
1459990,1
1461667,0
1466889,0
1467659,0
1467974,0
1477638,0
1483236,0
1495574,1
1502663,0
1506102,0
1507554,0
1513193,1
1514622,1
1532470,1
1543291,1
1547894,0
1549947,0
1555236,0
1558823,0
1563332,0
1564177,0
1565492,0
1574270,1
1579609,1
1581041,1
1584423,1
1586611,1
1592792,1
1608434,1
1610956,0
1611846,0
1623238,0
1625843,0
1627569,1
1631712,0
1632651,0
1639340,0
1648224,1
1650842,1
1651912,0
1652942,0
1655063,1
1665729,0
1673541,0
1681553,1
1682172,1
1686231,1
1695130,0
1700618,1
1704281,1
1715591,1
1722638,0
1725238,0
1735614,0
1739789,0
1179709,1
1226393,0
1229709,1
1238380,0
1262571,1
1265333,0
1265785,0
1274417,1
1279604,1
1286462,1
1288959,1
1290103,1
1295596,1
1309525,0
1310387,0
1312442,1
1312540,1
1314898,1
1322233,1
1322779,0
1325906,0
1330330,1
1331336,1
1336416,1
1336433,0
1338505,1
1349773,0
1351456,0
1355501,1
1358945,0
1358999,1
1361705,1
1369406,1
1369592,0
1373584,1
1374573,1
1378638,0
1384452,1
1388314,1
1390893,0
1391513,1
1391630,1
1396274,0
1398981,0
1399185,0
1400109,0
1401556,1
1405059,0
1413348,1
1414246,0
1417532,1
1427049,0
1428882,0
1430882,0
1433277,0
1435328,1
1440739,0
1442159,0
1442621,0
1450459,0
1452837,0
1456463,0
1459140,0
1483314,0
1496041,1
1508785,1
1508821,0
1513130,1
1513484,0
1522587,0
1531903,1
1533096,0
1566239,1
1569279,1
1570230,1
1572567,0
1577792,0
1578778,1
1579637,0
1587675,1
1588025,0
1594945,0
1598674,0
1602103,1
1605859,0
1608306,1
1610950,0
1622158,1
1628859,0
1628890,1
1632741,1
1635610,0
1636018,0
1639857,0
1640133,0
1640547,0
1640597,1
1646143,1
1657844,1
1659455,0
1662449,1
1664634,1
1671747,1
1674472,1
1676130,1
1681409,1
1681592,1
1691285,0
1699289,0
1722447,0
1725894,0
1726978,0
1776444,0
593683,0
1155187,0
1203981,0
1217277,1
1226095,0
1239508,0
1243416,1
1252687,0
1258572,1
1278997,0
1282544,1
1284826,0
1285950,1
1287792,1
1287822,0
1291089,0
1295677,0
1297375,1
1297420,1
1305373,0
1306955,1
1310218,0
1310339,1
1314669,1
1318140,0
1329285,1
1331326,1
1334235,1
1337516,0
1342464,1
1346043,0
1347795,1
1350617,0
1355874,1
1359174,1
1359221,1
1370801,1
1373371,1
1380038,0
1384636,0
1390714,1
1392936,0
1397898,0
1405400,1
1406010,1
1409511,0
1412601,0
1420175,1
1421729,0
1424608,0
1427148,1
1428890,0
1436445,1
1439847,1
1444436,1
1447042,0
1448595,1
1450305,0
1453119,0
1456437,1
1465638,1
1467598,0
1467950,0
1471476,1
1473210,0
1473280,0
1476307,1
1504343,0
1505636,0
1510501,0
1516801,0
1519327,1
1522628,1
1523107,0
1530588,1
1537006,1
1543313,0
1545163,1
1549216,0
1550860,0
1556075,1
1558513,0
1558593,0
1574970,1
1575431,1
1584413,1
1592013,0
1596334,1
1601484,1
1602101,1
1603555,0
1607970,1
1608879,1
1609484,0
1609549,1
1611317,1
1618439,0
1626255,1
1627743,1
1629425,1
1630010,1
1637423,0
1638511,1
1640811,1
1643244,0
1645755,0
1646313,1
1663462,0
1667961,0
1679237,0
1684264,0
1692602,0
1714882,1
1717442,0
1720200,0
1737016,1
1738506,0
1770836,1
1791110,0
489362,0
507957,1
605272,0
1204148,0
1247508,0
1250060,0
1256330,1
1258874,1
1261436,0
1275011,1
1277468,1
1285000,0
1285372,0
1289017,1
1290732,0
1294265,0
1297804,1
1307392,0
1309166,1
1309230,1
1315931,0
1316703,1
1322298,1
1326652,1
1327225,0
1341219,0
1344210,1
1346317,0
1347148,1
1354573,1
1355770,1
1356026,1
1357997,1
1360341,0
1367322,0
1376001,0
1383459,1
1384603,1
1389795,0
1390831,1
1405037,1
1413359,1
1414248,0
1421167,1
1425734,1
1430555,1
1434174,1
1448858,0
1459240,1
1461518,0
1464384,1
1467582,1
1476125,1
1477683,0
1480878,0
1481561,1
1484737,0
1497658,0
1511834,0
1514382,0
1517648,0
1522731,0
1529842,0
1539649,1
1548083,0
1549797,1
1556146,0
1557871,0
1560862,1
1561044,1
1563767,1
1572347,1
1574662,0
1587648,0
1597914,1
1603993,1
1617355,0
1625655,1
1627631,1
1632507,1
1641959,0
1646385,1
1647725,1
1648283,1
1648681,0
1653944,0
1656408,1
1659819,0
1659880,0
1659890,1
1664296,1
1666595,1
1670181,0
1679016,1
1679712,0
1699345,0
1719859,0
1722425,1
1723304,1
1747315,0
1760754,1
1777399,1
487166,1
600119,0
1221569,0
1232301,0
1239545,0
1242262,0
1244068,1
1254305,1
1255651,1
1262679,1
1274661,1
1274987,1
1276108,0
1277263,0
1288823,1
1293766,1
1294949,0
1299598,1
1300613,1
1301540,0
1305302,1
1307102,0
1311555,0
1323618,0
1334635,0
1334714,0
1346923,1
1346940,0
1348252,0
1356592,0
1358893,0
1359198,1
1361755,0
1363505,0
1366693,0
1369324,0
1369561,1
1375885,1
1378538,1
1384471,0
1391923,0
1393794,1
1400095,0
1406520,1
1407471,0
1407626,0
1412476,1
1420016,0
1424714,1
1430878,0
1434997,0
1435540,1
1436673,1
1450145,0
1456470,0
1457569,1
1461592,0
1463178,0
1466422,1
1476462,1
1477122,1
1478088,0
1484347,0
1490868,0
1492460,1
1499680,1
1502772,0
1503637,0
1507379,0
1508196,0
1510598,0
1516119,1
1519093,1
1519365,0
1521241,1
1523267,0
1527191,0
1527298,0
1529916,0
1530543,1
1532821,0
1533301,1
1535792,1
1537345,1
1554426,0
1557663,0
1571787,1
1572482,1
1574234,1
1575315,1
1576821,0
1576865,1
1585257,0
1585673,1
1587627,0
1590332,0
1594389,0
1596869,1
1597526,1
1602099,1
1602271,0
1608468,0
1611709,0
1613785,0
1613922,0
1618303,1
1618953,1
1620282,0
1624072,0
1627180,1
1627864,0
1630124,1
1638743,1
1644816,1
1648370,1
1649419,0
1651103,1
1655096,0
1664505,1
1676243,1
1679713,0
1688058,0
1694114,0
1708163,1
1710266,1
1723721,0
1734295,1
1741456,1
1755046,1
1756005,1
1758493,1
1764131,1
1766147,1
537452,0
1140754,0
1196549,0
1203112,1
1208335,0
1237927,0
1250775,1
1252231,0
1256349,0
1258835,1
1259444,0
1259572,0
1263998,1
1279774,1
1290947,1
1294331,0
1301405,1
1307380,0
1310214,1
1311750,1
1315929,0
1318836,1
1319746,0
1321509,1
1322243,0
1324429,1
1331387,1
1334700,1
1342263,1
1342757,1
1344189,0
1348113,0
1349619,1
1352427,0
1354639,1
1360255,1
1363486,0
1366037,0
1366099,1
1368350,0
1370854,0
1370975,0
1386756,0
1393540,1
1406159,0
1408805,1
1412293,0
1420044,0
1421631,0
1426438,0
1426871,0
1430661,1
1434097,1
1439668,1
1443403,1
1451510,0
1476452,0
1479367,0
1485842,1
1488677,0
1515834,0
1517679,0
1518444,1
1518711,0
1525370,0
1528479,0
1544936,1
1554001,0
1573837,1
1575206,1
1576171,0
1579577,1
1584696,0
1588084,0
1589337,1
1591977,1
1594369,0
1595155,1
1595234,1
1599713,1
1601981,1
1606017,0
1608897,1
1610204,1
1610441,1
1611935,1
1613220,1
1615113,0
1621193,1
1630122,1
1634980,1
1635997,0
1640582,0
1657510,1
1659840,1
1660059,0
1662479,1
1666655,0
1670126,1
1677837,0
1698297,0
1712421,0
1718841,0
1722424,1
1723386,1
1725065,0
1728621,0
1761182,1
472886,1
612169,1
1187565,0
1215016,0
1215949,1
1224938,0
1251371,1
1252599,1
1261311,1
1265332,1
1275922,1
1276232,0
1278188,0
1279812,0
1282173,1
1283186,1
1290116,0
1294685,1
1301779,0
1315857,0
1327494,0
1328248,1
1334566,1
1345192,0
1351653,1
1352914,1
1353791,1
1359032,0
1359825,1
1363237,0
1369297,1
1378556,1
1380061,0
1383362,1
1387405,0
1391856,0
1392778,0
1393840,0
1396591,0
1397586,0
1400093,1
1403094,1
1403755,0
1404250,0
1411380,1
1412763,0
1413237,1
1420721,0
1431976,0
1435584,1
1444903,1
1450157,0
1469150,0
1482908,1
1483630,0
1484401,1
1484871,1
1487073,1
1490559,1
1493678,1
1494228,0
1497472,0
1500727,1
1510614,0
1519296,0
1522928,0
1526876,1
1530677,1
1531588,1
1540677,1
1543471,0
1546765,1
1551224,1
1556483,1
1561115,0
1567678,1
1569727,0
1573196,0
1576338,0
1576606,0
1579992,1
1581217,0
1581583,0
1588087,0
1588095,0
1593221,0
1601621,1
1605230,1
1607658,1
1614898,1
1614989,0
1619132,1
1621009,0
1621189,1
1623899,1
1653791,1
1656182,1
1685726,1
1691058,1
1691845,1
1693213,1
1694551,0
1700790,0
1722446,0
1726798,0
1775530,1
312680,0
1186915,0
1190359,0
1201868,0
1212088,1
1221674,0
1231494,0
1235237,1
1235600,0
1239335,0
1249578,0
1252287,0
1263129,0
1269878,1
1270034,0
1271291,1
1271343,0
1278168,0
1285240,1
1288074,0
1293669,1
1297872,1
1299028,1
1299147,1
1300709,1
1310161,1
1314934,0
1316643,1
1323685,1
1327231,0
1329493,0
1330590,0
1341426,1
1355641,1
1355904,1
1367321,0
1382179,0
1385001,0
1388243,0
1393479,1
1393544,0
1397770,0
1400959,1
1401081,0
1403068,1
1403712,1
1405064,1
1406028,0
1407586,1
1414298,0
1423428,1
1424814,1
1429801,1
1430785,1
1433188,0
1436650,0
1437731,1
1441988,0
1443522,1
1446074,1
1449088,0
1452951,0
1460190,0
1461821,0
1468761,0
1469676,0
1477925,0
1487416,1
1492391,1
1494280,1
1498470,1
1501086,1
1515816,1
1516526,1
1517732,0
1518474,1
1519268,1
1520298,0
1537868,0
1539859,0
1548118,1
1553969,0
1554425,1
1557800,0
1559701,1
1559849,1
1568811,1
1571943,1
1576775,1
1581453,1
1585255,0
1586893,1
1587665,1
1590536,0
1592017,0
1594741,1
1597497,0
1597566,1
1599585,0
1603956,1
1606789,1
1609042,1
1613221,1
1613326,1
1613917,1
1614387,1
1619672,1
1620412,1
1621450,0
1624037,0
1625111,1
1631022,1
1631230,1
1632485,1
1656388,1
1669649,1
1670074,1
1671974,0
1683672,1
1693094,0
1710424,1
1715888,0
1732757,1
1756640,0
384081,0
1190535,0
1224642,0
1228751,0
1229160,0
1229672,0
1233959,1
1236909,1
1239368,1
1241199,1
1243769,1
1246550,1
1249966,0
1265441,0
1268648,0
1275775,1
1277952,0
1279520,1
1283295,1
1288874,0
1311156,1
1318772,1
1318864,0
1319650,1
1321275,0
1324364,1
1324979,1
1337450,0
1346880,0
1354719,1
1358819,0
1359137,0
1364079,1
1364238,0
1366816,0
1382428,1
1399802,1
1401637,0
1402495,1
1402530,1
1410624,0
1411411,1
1430941,0
1433123,0
1436406,1
1441986,0
1445706,1
1445786,1
1451548,1
1457934,0
1461534,0
1466490,1
1469046,1
1473299,0
1474754,1
1474887,0
1477435,1
1487180,1
1489706,1
1490679,1
1495539,0
1498431,1
1520621,1
1524340,1
1529931,1
1535700,1
1537075,1
1537861,1
1539651,1
1554584,1
1557782,1
1558507,0
1558668,1
1562129,1
1573273,0
1573662,1
1573827,0
1576928,0
1582413,1
1582458,1
1583689,1
1584960,0
1596495,1
1598800,1
1615214,1
1617752,1
1619107,1
1625083,1
1627752,1
1635642,0
1639357,0
1643359,1
1643970,1
1650185,1
1652551,0
1656088,0
1661382,1
1663557,0
1664484,1
1667933,0
1675475,0
1679669,1
1680590,0
1685150,1
1685274,1
1700704,0
1720276,0
1736624,0
1775768,1
1777162,0
565991,1
608683,1
1189999,1
1202867,1
1217103,1
1220101,1
1240534,0
1241235,1
1249515,0
1250499,1
1265408,1
1270119,0
1273195,1
1279552,1
1282944,1
1286186,1
1286662,1
1287928,0
1289657,1
1301641,0
1309374,1
1312645,0
1315626,1
1317873,1
1322748,0
1329400,1
1334061,1
1334234,1
1334365,1
1336262,0
1338388,1
1345032,1
1352149,0
1362102,1
1363415,0
1363927,0
1364491,0
1365994,1
1368418,0
1373530,1
1377791,1
1378269,1
1380048,0
1384826,0
1386763,0
1392680,1
1395393,1
1397833,0
1397895,0
1404989,1
1414396,0
1414639,0
1421297,1
1442233,1
1445905,0
1453127,0
1453874,0
1455926,0
1475529,1
1476039,0
1480598,1
1482900,1
1483194,1
1492052,1
1496949,1
1498690,1
1501961,0
1508611,0
1520701,1
1521770,1
1524408,0
1525442,1
1529040,0
1530545,1
1530912,0
1532839,1
1537160,1
1544777,0
1550325,0
1554874,0
1565461,1
1571984,1
1573268,0
1575180,0
1587210,1
1588325,1
1590535,0
1591774,0
1601160,0
1604005,0
1610408,0
1610813,0
1610936,0
1612043,1
1612463,1
1614379,0
1615550,0
1615671,0
1626224,0
1626491,1
1633153,0
1633309,0
1635556,0
1637240,1
1639277,0
1643396,0
1646921,1
1667998,1
1675911,0
1680717,1
1688181,0
1691843,1
1693136,0
1694597,1
1701875,0
1726022,1
1747309,0
1808060,0
358304,0
408346,0
605629,1
607296,1
1141366,0
1225026,0
1239165,1
1245371,1
1249803,0
1252456,0
1261378,0
1265896,0
1272210,1
1276988,0
1284998,0
1286722,0
1295365,1
1306041,1
1306106,1
1307652,0
1308615,0
1312277,0
1312667,0
1316862,1
1318822,1
1319429,0
1322173,1
1324362,0
1327288,1
1338413,1
1339292,1
1349775,0
1359268,1
1361814,1
1364014,0
1367914,0
1370979,0
1376935,1
1378253,1
1378418,0
1384502,0
1388360,0
1391738,0
1394760,0
1407267,1
1413447,1
1421757,1
1421916,0
1422753,1
1422850,0
1430783,1
1434305,1
1436477,1
1441122,1
1443175,0
1446261,0
1450019,1
1451503,1
1459867,1
1463226,0
1464805,0
1465874,1
1473324,1
1474586,0
1479964,1
1483532,0
1483685,1
1484768,1
1487392,1
1495578,0
1500684,1
1507507,1
1510562,0
1511807,0
1527297,0
1529685,0
1534485,1
1548182,0
1557642,0
1563114,1
1574281,1
1577664,0
1583251,0
1586959,0
1589795,0
1590818,0
1592539,0
1594919,0
1598390,1
1599781,0
1606506,1
1607653,0
1609087,0
1615191,0
1617698,0
1623373,0
1626541,1
1629362,0
1629522,0
1633954,1
1636524,1
1639304,0
1640108,0
1640685,1
1642021,0
1648703,0
1684169,1
1693171,0
1694097,1
1710419,0
1712483,1
1726800,0
1729154,0
1743726,0
1755096,0
1798565,0
540493,0
1217380,0
1230840,1
1232560,0
1233456,1
1244823,1
1251658,1
1259381,0
1260027,1
1263211,1
1275200,1
1280430,0
1283143,1
1293334,1
1294361,0
1298956,0
1299007,0
1307321,0
1307624,1
1313414,0
1315404,1
1315869,0
1317527,0
1317893,1
1319950,0
1329351,1
1330254,1
1334570,0
1342270,1
1344106,1
1349545,0
1349731,0
1350554,1
1352720,0
1360720,1
1364328,0
1364507,1
1376804,1
1379892,1
1382182,0
1386739,0
1389361,1
1390373,1
1396443,0
1396582,1
1397353,1
1405014,0
1405954,0
1407265,1
1409479,0
1410455,1
1414562,1
1416197,1
1426299,1
1426997,1
1427930,0
1430845,1
1430946,0
1432638,0
1442064,1
1450198,1
1451620,1
1456356,0
1460034,1
1461010,0
1462697,0
1462803,1
1462845,0
1477847,1
1480429,0
1483700,0
1490937,0
1504687,0
1513485,0
1517633,0
1524761,1
1542236,1
1545148,0
1550292,0
1556536,1
1565523,1
1571340,1
1571791,0
1572351,1
1572650,0
1575309,0
1576655,1
1580171,0
1587528,0
1591036,0
1594319,0
1595282,1
1597910,1
1599576,0
1604935,1
1610360,0
1611324,1
1627777,1
1631212,0
1634440,1
1634659,0
1636165,1
1644202,1
1650237,0
1650723,1
1651813,0
1653895,0
1654694,0
1667902,0
1668051,1
1681591,0
1684272,0
1694056,1
1694719,1
1698710,1
1701699,1
1701751,0
1710261,1
1731398,0
1733210,1
1740611,0
1747984,0
1749115,0
1772418,1
485727,0
1190566,0
1224726,1
1226122,0
1228344,0
1234770,1
1239987,0
1241219,0
1255771,1
1258399,0
1262511,1
1268364,1
1273341,0
1278903,0
1294555,1
1297794,0
1297885,0
1304309,0
1304630,0
1306315,1
1311129,1
1312305,0
1314790,1
1315686,1
1317495,1
1317974,1
1318776,0
1322923,0
1333560,1
1335518,1
1342436,1
1349439,0
1357434,0
1357994,1
1358149,0
1358294,0
1358854,0
1359111,0
1362176,1
1369102,1
1373449,0
1375784,0
1382412,1
1384454,1
1395055,1
1397873,0
1399197,0
1399763,1
1399919,1
1401176,1
1406351,0
1407285,1
1426261,1
1429029,1
1430844,0
1435176,1
1439935,0
1442001,0
1445803,0
1457850,0
1470029,0
1477865,0
1484690,1
1500593,1
1501743,1
1512259,1
1514676,1
1519905,0
1521610,0
1523878,0
1537857,0
1541472,0
1541827,0
1545321,0
1546335,1
1547716,1
1549908,1
1552264,0
1555237,0
1562462,0
1562615,0
1565232,1
1566240,0
1576037,0
1577369,1
1580678,0
1584918,0
1587351,0
1589081,1
1589991,1
1590891,1
1595466,0
1607531,0
1611891,0
1612874,1
1613699,0
1617792,1
1618474,0
1621118,1
1622507,1
1624210,0
1637950,0
1639141,0
1639329,0
1639367,0
1647899,1
1648678,0
1650041,1
1656381,0
1657467,0
1660057,0
1672747,1
1673696,0
1676212,1
1683607,1
1684294,0
1686861,1
1703425,0
1728757,1
1731855,1
1751169,0
1801431,1
475024,0
1192056,0
1225973,1
1226339,1
1233902,0
1235997,0
1245250,0
1258605,0
1266705,1
1271187,0
1274513,1
1290846,1
1303671,0
1314860,0
1320186,1
1323606,0
1324255,1
1325459,1
1336350,0
1339045,1
1341416,1
1349124,1
1354713,1
1355925,0
1361927,1
1367118,1
1367366,0
1367888,1
1369446,0
1376561,1
1382436,0
1391442,1
1397885,0
1404313,0
1409772,0
1410556,1
1435182,1
1440038,0
1441140,1
1442343,0
1463207,0
1467429,0
1468911,0
1480502,0
1482114,0
1495559,0
1500919,1
1502299,1
1505752,0
1508337,1
1508686,0
1517512,0
1517537,0
1527290,0
1530404,1
1537396,0
1540215,1
1546467,1
1549920,1
1554985,0
1556101,1
1558320,0
1560042,0
1567176,1
1567999,0
1569271,1
1570819,1
1577879,0
1577889,0
1589944,0
1591778,0
1595754,1
1596958,0
1600763,0
1604530,1
1607521,0
1612387,0
1613363,1
1630174,1
1633325,0
1635560,0
1636290,0
1637118,1
1638839,1
1640714,1
1641441,1
1642841,1
1642852,0
1644226,1
1653768,0
1658593,1
1659414,1
1661603,1
1662847,0
1666439,0
1680019,0
1682611,0
1687898,1
1688071,1
1694171,1
1722019,1
1742291,0
1759916,0
1771062,1
508753,0
603966,0
1155365,0
1232331,0
1237152,0
1252497,1
1252705,0
1254029,1
1254042,1
1254282,0
1259593,1
1261125,1
1264134,1
1264364,0
1265891,0
1274986,1
1275904,1
1278003,1
1282244,1
1293521,0
1293763,0
1295613,1
1297438,1
1304370,0
1307225,1
1319805,0
1322848,0
1324415,1
1325082,0
1331598,1
1334602,0
1339230,0
1340796,0
1340832,0
1347161,1
1353590,1
1360583,1
1360668,0
1361756,1
1362044,0
1363317,0
1363541,1
1371578,1
1381370,0
1389609,0
1393821,0
1434378,0
1435390,0
1437942,0
1440120,0
1440620,1
1441991,1
1443422,1
1443663,0
1448795,0
1450461,1
1451749,1
1452889,1
1459323,0
1464306,1
1473110,1
1474798,0
1476270,1
1488188,1
1491020,1
1496933,0
1502533,0
1507468,0
1508497,1
1512019,1
1514819,1
1524333,0
1529908,0
1532630,1
1554487,1
1556115,0
1556532,0
1562600,0
1567097,1
1567652,0
1574328,0
1576611,0
1580410,1
1587249,0
1587723,0
1589847,1
1591600,1
1603081,1
1605017,1
1611634,0
1614912,1
1620285,1
1620423,1
1621126,0
1633110,1
1634350,0
1636161,0
1636224,1
1637461,1
1638639,0
1639055,1
1645102,0
1657630,1
1660112,0
1674599,1
1679088,0
1688131,1
1729121,1
1733370,0
1741475,0
602606,0
1136961,0
1215851,1
1219651,0
1222705,1
1226352,0
1234076,0
1237855,1
1242628,1
1245297,1
1250501,1
1259719,1
1261582,1
1285953,1
1295694,1
1295773,1
1303734,1
1304714,0
1305118,1
1312242,1
1315690,0
1315861,0
1318027,1
1318236,0
1328230,0
1328274,1
1331495,0
1334534,1
1343941,0
1345194,0
1353973,1
1355788,1
1355818,0
1358824,1
1364004,1
1369135,1
1369429,1
1373316,0
1378197,1
1381391,0
1383307,1
1386928,1
1386997,1
1392862,1
1402905,0
1413279,1
1415202,0
1418012,0
1422232,1
1422688,1
1429645,1
1430913,0
1433935,0
1443400,0
1445974,0
1446131,1
1450004,1
1451825,0
1460068,1
1460172,1
1464769,1
1465538,1
1471377,0
1477214,0
1483791,1
1486010,0
1494147,1
1502649,0
1504345,0
1504857,1
1508927,1
1519302,0
1519414,0
1520698,1
1528998,0
1529833,0
1530300,1
1530423,0
1534547,0
1535508,0
1539928,0
1546436,1
1547671,1
1553246,1
1554978,0
1555023,0
1558366,1
1571818,1
1572495,1
1574923,0
1576679,0
1584039,0
1593128,1
1599688,1
1599727,1
1606851,1
1609384,0
1615761,0
1624120,1
1629864,1
1631606,1
1633128,1
1639234,0
1640784,1
1646363,0
1653890,0
1659449,1
1659942,1
1663291,1
1666601,0
1673333,1
1680311,0
1686650,0
1687228,1
1688505,0
1698494,1
1700822,0
1701761,1
1709261,0
1710240,1
1711967,0
1725077,0
1729285,1
1730031,0
1731961,1
1749940,0
1773041,0
523316,1
1155266,0
1160932,0
1180529,1
1187549,0
1242537,1
1245325,0
1252480,1
1257694,1
1268581,1
1268733,0
1275896,0
1278043,1
1287783,0
1296358,1
1311162,0
1312606,1
1314306,0
1321104,1
1327163,1
1342328,1
1354053,1
1355628,1
1359158,1
1387158,0
1388415,1
1392599,1
1397564,0
1401078,0
1401083,1
1401485,1
1404108,1
1404195,1
1409732,0
1418090,1
1421915,0
1433195,0
1433379,1
1434408,1
1435064,1
1436357,1
1437347,1
1443406,1
1445038,1
1445832,0
1448316,1
1450241,1
1452975,0
1459314,0
1466867,1
1469902,1
1495165,1
1498882,0
1502776,0
1503674,0
1504347,1
1510139,0
1510446,0
1512211,0
1514177,1
1514509,1
1517715,0
1527209,0
1529912,0
1532772,1
1532926,0
1534399,0
1546448,1
1546513,1
1546703,0
1546768,0
1553669,0
1555148,1
1555847,1
1557110,0
1560077,1
1569272,1
1569431,0
1584511,0
1586535,1
1587707,1
1592330,1
1594227,0
1595761,1
1604527,1
1605147,1
1606862,1
1610180,1
1610409,0
1619577,0
1622078,0
1625032,0
1645633,1
1649609,1
1654342,0
1664781,1
1668116,1
1678972,0
1685223,1
1692441,0
1709791,0
1710411,1
1713816,1
1723722,0
1726015,1
1727420,0
1731597,0
1733791,1
1739806,0
1748096,0
353776,0
501162,0
610446,0
1211957,0
1216154,0
1224878,0
1228481,0
1243469,0
1243473,1
1254545,0
1257797,1
1259997,0
1262450,1
1264329,1
1272529,1
1275278,0
1288777,1
1290852,1
1295755,1
1297437,1
1306118,1
1306442,0
1310380,1
1311458,0
1317531,1
1318773,0
1319781,1
1327541,0
1329293,1
1341177,1
1344906,0
1346265,0
1360244,1
1363444,0
1367738,0
1370448,0
1370680,1
1371499,1
1371723,1
1373361,1
1374552,1
1375735,1
1375845,0
1376871,1
1377748,1
1384541,1
1384937,1
1386098,0
1387430,1
1390397,1
1395098,0
1397355,1
1405368,0
1406077,0
1406498,1
1408824,0
1426238,0
1430926,1
1434202,0
1443420,1
1460097,0
1460103,1
1462946,0
1463963,1
1472929,1
1487450,1
1488231,1
1491359,0
1492834,0
1496826,0
1502007,1
1502516,0
1504898,0
1505872,1
1509785,1
1510157,0
1517726,1
1520515,1
1524670,0
1526920,1
1547750,0
1550335,0
1554446,1
1555326,0
1557787,0
1561036,0
1570817,0
1571337,0
1572337,1
1572513,1
1572944,1
1574675,0
1579636,1
1581060,0
1581070,0
1582349,1
1584529,0
1584853,1
1586874,0
1587309,0
1587604,0
1588285,1
1600157,1
1602370,1
1606062,0
1610175,0
1610315,0
1610776,1
1621274,0
1622166,0
1625827,0
1626614,0
1630393,0
1630921,1
1636492,0
1637140,0
1640169,0
1645647,0
1647944,1
1650073,0
1657733,0
1675296,0
1678530,1
1680222,1
1691126,0
1700666,1
1702162,0
1731854,1
1732258,0
1737428,1
1756689,1
1793673,1
507681,0
596276,0
1232518,0
1233366,0
1237158,1
1248402,1
